Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,Emission_Index
Car,Petrol,5.574604424000856,2,44758,19.97872799487036,3.251362183568882,Rural,Free flow,39.18844331569024,3.000166816192029,8.053103060660959,987.5098705933084,520.3535525194117,9.393602373713012,1.0560625129369918,0.8799444227531289,1.2715279244442566,Medium,0.2881972428142212
Truck,Petrol,5.038937206243423,3,257579,31.913502707734995,4.684419994252757,Rural,Moderate,17.302888614651856,66.57527107652149,13.657552881514803,1004.4122755345658,2261.754669422831,6.796032155247043,0.24094613580893864,0.8960945653385153,0.0754145931929729,High,0.507515481705867
Car,Petrol,5.89005127892682,7,254062,16.07109149829299,0.2452872460203303,City,Moderate,27.62818219081094,62.4016487561575,19.69833898552303,984.804191634725,2728.4675165692533,7.581693301304496,0.027878431454850656,0.6030849948494837,0.4497215870846841,High,0.6059730065776859
Car,Diesel,5.377309221064773,17,231910,49.19026138405077,0.766977727383456,City,Heavy,9.108250962962494,82.21596595292482,17.947118728291933,1024.272668443344,3188.477694433097,7.019289741525596,0.013784097190139025,1.318779466843961,0.058551271041710526,High,0.6880149277941326
Motorcycle,Hybrid,2.2556741143979147,3,6577,70.84027904138308,0.6637715502213021,Highway,Free flow,-1.4483676878150291,30.436508087773483,16.27395563077242,1028.646356144824,161.23947748861715,2.675260809614029,0.15651062758750078,1.0169946045485585,0.0030233463635016724,Low,0.0593982128099377
Motorcycle,Hybrid,1.350970738989048,10,247701,34.0823436040145,0.4266649114958282,Rural,Moderate,11.491771472185476,87.80101528151452,16.274721406671077,993.0532621414033,1470.8527560265738,2.750105098110886,0.01954519303518028,0.5883610196504988,0.03068464807914791,Medium,0.3072441341016796
Bus,Hybrid,1.383653574356261,15,85230,101.51950266897512,1.510530403241979,Highway,Moderate,10.938791934575484,85.79750271245736,11.921299340736288,1035.9613225448522,673.3847421413402,4.166698973411588,0.15082356886829545,1.509609583546783,0.07472776398347512,Medium,0.1768355179840654
Car,Electric,2.314361256607036,2,139335,117.74860212079612,1.1465451656015502,City,Heavy,11.030674584654829,66.96029602665675,5.055193573654053,985.5303687278983,165.24471399566744,0.8627706709524819,0.0392268747811846,0.3025909304202868,0.0012417991389899,Low,0.0380289162487432
Car,Hybrid,3.993755364719604,6,270216,14.41858227774972,2.7434563310466764,City,Heavy,24.7710379954148,47.23348689552649,9.438804187365568,1026.246081872054,1970.8614750936583,3.811147782135389,0.1284919748752738,0.4660599967223912,0.275783289363837,High,0.4248088077498987
Motorcycle,Diesel,4.982465695705297,1,60814,2.1432067218388973,1.6364471086285164,City,Heavy,10.2971155636778,61.84012414776517,2.851080258914472,1015.006376804502,957.0239486542916,4.836235880736149,0.09508864703655308,0.2365500411523172,0.0147976749256201,Medium,0.2327385589035825
Car,Diesel,5.476101596304137,0,246575,94.77322888737406,2.0260393072893814,Highway,Moderate,37.70813646926383,72.99587689598735,11.328612035469352,995.5981035321066,3127.813526697409,15.166462170609776,0.1576818173049088,2.730173911499364,0.6528576174248283,High,0.7943479251850918
Car,Petrol,4.043517598720011,25,254355,22.877121336401384,4.709323452499063,City,Free flow,39.1374841192135,97.5251389746686,0.4600144311726284,1038.8917972487025,2695.578237465746,9.33131050122596,0.0149642356662224,0.9354345785946514,0.2691385755281115,High,0.6222988169883686
Car,Hybrid,0.8292828262898795,0,136763,42.37759111930309,0.7782782063470312,Highway,Heavy,16.168071470788835,12.172819123694731,3.7893024455155535,1007.225338357205,923.6378042990508,3.1659511288428983,0.2848631121368643,0.8245663291359557,0.3396792577079848,Medium,0.2311922820791491
Motorcycle,Hybrid,1.7688472378963742,5,133025,47.30774619309724,1.9422866339740108,City,Heavy,17.92220046066589,31.307278090995617,14.245894456392827,1034.018256262157,1025.4104812214966,4.077981105225571,0.1427776485331119,0.868700777386707,0.2102687793875801,Medium,0.2508440085040938
Motorcycle,Electric,1.3185762600375135,18,70499,109.99192666811334,1.285409202593909,Highway,Free flow,10.381318587168696,78.07163131767952,5.537847076591989,1023.33341114134,84.2684608668957,0.5423280765557146,0.0286734297678925,0.3138673799821072,0.2032060139820078,Low,0.0181205191483546
Motorcycle,Diesel,2.689287272958852,6,93405,79.06058589193944,2.745829911788761,City,Moderate,7.779679083837113,40.91800224033796,8.39924485102453,1003.2574211579011,1421.140879645803,7.50139472581575,0.20635196621717267,2.089424546328398,0.2002114562496156,Medium,0.3613868949751867
Truck,Petrol,3.4070251668954787,23,257654,4.873138836346889,3.6816811327332215,Highway,Free flow,39.26632679776324,67.24799714636595,16.641219344531443,982.6420316672812,2430.147717838216,8.939158644098773,0.3419045994731781,0.6276391430944165,0.501172349463566,High,0.590123215658043
Motorcycle,Electric,1.0256653286085164,4,151257,1.777228885698552,4.084939367089325,Highway,Moderate,-7.967156565714447,13.311797434730222,0.8911610470298914,1045.1136701848973,144.22261189372145,0.7590438031131983,0.059307462902986,0.1537944679886137,0.0416694238847787,Low,0.0337160505890954
Car,Electric,2.612085474137408,20,34699,23.94817170363362,2.576483472586828,City,Moderate,10.504311636973338,70.91616036885716,0.4546807984556733,955.674592212914,48.25502433631584,0.6126709414751534,0.0234972667362029,0.114079684807609,0.10828299706912815,Low,0.0107905664806216
Bus,Electric,1.7317343080516774,27,115799,38.18063290472536,4.2745829576347125,Highway,Heavy,-2.4329806408689,67.4063818702831,4.579742987972284,1039.4486252098363,122.45965760553432,0.5102328922414398,0.011021830370733341,0.197289148887522,0.0199424389390626,Low,0.022496656499495
Truck,Diesel,4.164764864546145,17,55631,58.14286009039187,3.925377539386587,Rural,Heavy,26.31401341646277,58.58200668036114,13.68886740262674,1000.639295542142,787.6370648434553,10.495761316030649,0.1281771459480501,1.817704090635372,0.4181665711614243,Medium,0.2863570700057135
Bus,Electric,3.2142163204865684,23,169366,100.54072947706264,0.7850203071686923,City,Free flow,-0.2777161675588857,76.52379652166795,4.722416706610257,1024.8741083310642,189.64979786750487,0.5000120829357193,0.106451707047926,0.2048993517997519,0.0026463534242408,Low,0.035103879194644
Motorcycle,Petrol,3.375651764056326,25,12920,37.778130724171135,1.227143795099976,Highway,Moderate,34.23228641987192,88.0112232497953,17.273968139473702,983.4131542440056,278.2464213172745,8.315467783619937,0.02265630213996027,1.185516792330212,0.2781403829591863,Low,0.1507900818206157
Motorcycle,Diesel,3.023997297773998,12,226592,45.18446631259864,3.3586026416671046,Highway,Heavy,8.723898816067624,82.9302606851927,7.036963975474961,988.4209724150264,2747.10167470284,6.12294856288492,0.07499802424764596,1.2323463002665045,0.009229648552578915,High,0.5930350180374088
Bus,Petrol,5.771302494530148,0,184681,39.520551601158914,4.87397009870304,Rural,Heavy,35.857436644831914,12.757409546115428,5.670223891174901,969.0750945396464,1699.6806603020186,10.381877554541422,0.9808365228692256,1.1568702021710475,1.1007345622051303,High,0.5193048166870357
Bus,Petrol,1.9166226506321289,9,211997,1.0758403239486736,1.8806485030000009,City,Free flow,39.32812650426245,74.43933706174924,4.658261980920244,1045.4340763707055,2177.563167763467,7.474832730645918,0.2348593687830938,0.3647356608827504,0.408278291899425,High,0.5153760158226427
Bus,Diesel,3.486654151188147,8,62358,114.62418469417436,1.1490392032237031,Rural,Moderate,28.558570693308862,44.97644411253475,11.47940709821384,954.3299049440446,925.767956397216,13.167653895241912,0.2910724080535211,3.0498742549825213,0.5777396003766042,Medium,0.362598990403587
Truck,Hybrid,4.627290315499747,16,238461,16.679506096376855,4.345647171477895,Highway,Moderate,21.15790245776655,33.38818185008,17.12622554972445,988.683010292164,1625.7333958121917,4.661288920059404,0.2628489041649696,0.4160584453131651,0.3940404040853863,High,0.3791963776506955
Motorcycle,Electric,3.695590948299725,0,215676,34.52009738438964,0.9980597977144128,City,Free flow,-2.5049167648917647,87.96495858033921,8.121246170918951,983.4700885066392,236.523624316864,0.0,0.18293077294112195,0.1358322835215359,0.1536674782161176,Low,0.0377333918581719
Bus,Diesel,5.630908605727366,0,140510,15.516396251573015,3.487041370249308,City,Moderate,36.65301680565798,55.96132346652518,5.050339855755459,1031.3076973132463,1986.653316173112,11.380249315497233,0.4347173050257381,0.9818172049283151,0.8698058760466818,High,0.5448630620367432
Car,Hybrid,2.765435449334678,6,115434,58.86517873880671,0.1712453517793227,Rural,Free flow,28.843332845090565,50.123473203266485,8.417324626111576,1000.1589503949108,773.223949516422,5.207950918162922,0.2018991098017061,1.0351745859500994,0.2973319368513403,Medium,0.2217440992380512
Bus,Petrol,3.211114190020526,3,70779,111.8599337930999,0.0949025754895183,Highway,Moderate,4.402288936630747,78.45993525827615,18.09579507584404,966.9104147284754,895.5275123601258,6.484072749303164,0.07026509646470425,2.123622792033673,0.10429783212084885,Medium,0.2495268925788998
Truck,Diesel,1.2603160391165875,27,236202,12.084086115058351,2.257833569720824,Highway,Heavy,13.425096718122932,55.33085459508818,6.690751636145038,1000.9012766010952,2728.659169226871,4.635475887627461,0.3238863488297959,0.4941915554451911,0.32242511394254436,High,0.5683443689030324
Car,Petrol,3.966795377470028,22,235493,52.90763083061953,3.282700637749516,Rural,Free flow,-6.616749704604676,85.80075853257553,13.114958240490784,973.6016465965532,2086.2784585773447,3.836894188286344,0.20162342624211158,1.0464945748186256,0.12145764272417689,High,0.4393455869757197
Motorcycle,Electric,2.2987022359301514,20,82926,2.6849814925894133,0.7121722697938421,Rural,Free flow,22.950016120444907,10.290095355820462,6.594790644099636,951.7113124803946,75.52004011762192,0.5057502212853069,0.169811689793972,0.169533654463343,0.0886758565615129,Low,0.0258208604236927
Truck,Diesel,1.633607005480958,11,86230,92.50778656633778,3.81941226500769,Rural,Free flow,-3.736766564885532,77.61330644279153,13.495156594802893,1004.4545035654628,1084.0489649187425,5.68717088720367,0.03445293202614847,2.260365172187946,0.041841460037057326,Medium,0.2765504537610272
Car,Diesel,3.6315627231034417,15,108987,76.947137226531,0.6436824120598578,Rural,Moderate,22.576564244709715,16.383458996447597,17.620214973785874,986.0407721138656,1327.848691852054,9.858734255602188,0.5280368309279965,2.1891188314166543,0.788465336511651,High,0.4135312263361867
Car,Hybrid,3.568013369575535,13,80420,83.96383964485803,2.668539039358373,City,Heavy,23.577683067541656,22.523134537826028,11.97117545741607,973.8888822049296,724.0497205915575,5.896069592796551,0.3214807264819474,1.3074344460801242,0.4317287621698447,Medium,0.2310304578601499
Car,Diesel,1.1945325343650472,22,257655,56.68036330748792,1.5414959613854022,City,Moderate,6.231452593135941,17.945152084029516,18.9488395711898,967.223805734228,3356.918335012811,4.9016363661949045,0.0558983202569028,1.4142439905367177,0.0745487825042332,High,0.699669669920696
Motorcycle,Hybrid,4.430720358171259,9,71092,108.9159635467687,3.7612663839160265,City,Free flow,37.43313395429906,23.842135202343893,12.030343814440943,995.3693532125736,710.8850334389872,8.242957595014868,0.5797792214879708,1.7710593899809326,0.6998740979185692,Medium,0.2783099258955195
Truck,Electric,4.043615391384435,13,38009,49.14689410471314,4.02058376781942,City,Heavy,28.94812529371437,73.18306966873465,19.497517868966504,1036.9620825617271,64.41424811193316,1.250866245069818,0.1146896299326461,0.2323258343619036,0.0525531433264575,Low,0.028760222120638
Bus,Diesel,1.7828898702817857,6,63976,61.69020897444924,0.3304561978123554,Rural,Heavy,14.836682751609786,65.53317123055558,14.474608916303746,1025.8129286901058,796.912844669603,7.037615724220396,0.015734052773585055,1.6621346666923005,0.334493230101178,Medium,0.2351617019327826
Truck,Petrol,3.241061283201028,3,244290,83.43470667247553,0.9630228465373248,Highway,Heavy,35.92845936433162,22.978129450734187,13.05576619117874,950.462994808263,2424.777490233585,10.345161735094909,0.6718157522507102,1.9051953651330087,0.966277503806408,High,0.6376148999398544
Bus,Diesel,4.545679165688512,1,163297,62.4672769314552,4.463220547846978,Rural,Moderate,32.79216319784661,27.017493677773075,16.596665216966194,1023.115014914845,1911.805473573683,12.194380110383198,0.8106361615506442,1.842179074250951,1.0719501893805043,High,0.5721592498223694
Car,Diesel,3.5530658508146384,23,70935,22.720277749959354,2.078064183004334,Rural,Moderate,24.610911287862983,9.929411260959064,0.2218555313925563,957.2722079467284,871.1545657723356,7.641163795927061,0.7046128008964404,0.8845047823725576,0.9623393298293844,Medium,0.3075644721133454
Car,Electric,2.856543196154565,17,144720,38.04847416538944,2.383679326865227,Rural,Heavy,-2.3517342819143883,41.44355222059064,5.144989272891733,1004.800137410848,131.53309739869778,0.4905976892950693,0.0385354706970622,0.1985147387470893,0.0525620560356674,Low,0.0268968173651565
Car,Hybrid,2.476159982020908,15,248768,11.07533617665663,0.8401192083128323,Highway,Heavy,14.853696276009863,37.85851631071444,4.321812762381545,1028.004639580632,1639.2438540427445,2.8234202484832425,0.0007699799925386017,0.3579112043095402,0.1303384530856,Medium,0.3396553218809065
Car,Electric,3.974048106549079,8,48373,51.91361966607574,4.974473982504964,Highway,Moderate,33.221143628089656,14.581579125731814,2.2179613609846904,995.3291540459242,81.15644778154586,1.088370665008961,0.145600408685582,0.280560797862029,0.061229873220913,Low,0.0324868340531858
Bus,Petrol,5.6833652312132505,4,196209,73.12705117035937,4.61523841419663,Highway,Heavy,20.444577342425184,83.46250408688711,18.7557327637146,987.669548992707,2042.300086793091,9.067884256751157,0.08447293945360965,1.700621504055458,0.005331303084087,High,0.49627840712332
Motorcycle,Petrol,4.293073170482914,8,159219,14.223593312296876,0.0101233549112184,Rural,Heavy,17.275572239302033,85.25950486632267,2.6200426300032387,1043.9473085889704,1435.990067855034,5.488869846917224,0.10934812613612334,0.5484879122926292,0.17024053580305337,Medium,0.3329709541578501
Motorcycle,Diesel,1.1886786989088407,24,19295,75.67045457641548,2.7536734132894254,City,Free flow,37.761210014915264,10.904680147308332,5.256733367218587,952.926613792785,431.3993313244479,12.10849553542151,1.0363506777892515,2.327593093486695,1.1805254356369947,Medium,0.3085886077314282
Bus,Petrol,3.195561862107096,29,269041,107.14465677025312,4.361336918015773,Highway,Free flow,-9.172596730557972,26.63659532571524,6.703279648138308,960.5974709358508,2663.1644796464725,5.801955901463339,0.1665490611742504,2.0255782743302437,0.15950123499640445,High,0.5770322560091049
Car,Diesel,5.432285483855264,7,207884,40.52684795826235,2.152668031169801,City,Free flow,-9.397680753320156,73.60890009250691,12.492559280878815,1037.032829085925,2858.4710286017107,4.105179078729968,0.00952621521356922,0.9559401389740134,0.0002730258828479433,High,0.5889184857573757
Motorcycle,Electric,1.291204614165652,23,169325,26.64397154625838,2.1840712928834245,City,Heavy,34.64102600693395,86.99666912730814,15.349284863262149,1038.6237508690488,183.9723298668524,1.40647577781146,0.0770447180219485,0.0376242789031044,0.09891984187646907,Low,0.049481392336568
Truck,Petrol,5.942153703115225,19,267982,107.16072766102836,1.8967357836314465,Rural,Heavy,-8.073139248738705,7.167298856961257,12.093519839283978,987.2732222749852,2462.8431585637177,5.712245203881186,0.03559406015322564,1.957546884597121,0.2010407661104624,High,0.538511786894181
Truck,Hybrid,5.735160846956191,15,213765,83.03342830770583,0.1441416757766173,Rural,Moderate,6.627185685260454,90.23703219043628,14.979087770339872,1004.0196983063802,1390.4511797224172,4.9945108985928375,0.09458687159306402,1.1591185153054702,0.024937044638366688,Medium,0.3213407290231661
Bus,Petrol,1.2070272997953546,29,198752,12.647384166786464,3.951416679268514,City,Free flow,36.2012740896459,6.163715474454834,8.042484085743249,966.4395944015324,2038.005613690448,6.967609444351857,0.926557361845109,0.7191496956287531,0.9611787771228226,High,0.5364441945746676
Bus,Hybrid,5.653749266337686,19,79942,48.97343424740789,2.2839260169554736,Highway,Free flow,24.557629690763463,63.37839593840542,19.91556473838442,1038.427944037429,677.1874751674892,5.412078698211985,0.0144248525434263,0.8540388646506327,0.2289506574333594,Medium,0.1913580107169651
Car,Hybrid,2.688289469349204,29,288558,80.89075197054585,2.655328192018629,Rural,Moderate,22.40794529319718,2.2075135328605944,3.4018464886173883,996.9063695119332,1750.3822923450134,6.2523203762706885,0.5312995248117243,1.340728866083366,0.5076918410997777,High,0.445877132939766
Car,Petrol,5.192487668794485,17,29483,68.92606499705457,1.278425584033192,City,Heavy,22.84991575778232,92.82650217444731,7.995204176227633,1006.4088234951004,559.7620437987318,8.461320681598785,0.06439629134463681,1.5252545740458947,0.4095222954251544,Medium,0.206339988258076
Car,Electric,2.9755933561090124,3,186621,74.22565432198476,3.9205924603340976,Rural,Heavy,5.882148942454844,35.36906493748979,16.64366028425117,961.8060029024724,179.00194018582727,0.4531012345255242,0.0668850878689151,0.3010788103372443,0.0488045288033499,Low,0.0379673113270443
Truck,Petrol,3.0924465860530823,15,257205,68.05622087687114,3.96874273352224,Highway,Heavy,16.526679550629055,64.88030753959873,4.935203954992671,1011.482251127332,2501.216162763561,7.113198886911968,0.016050953410986137,1.4971317091796117,0.0646129589789764,High,0.5596181687709075
Bus,Petrol,4.098064073083222,3,157523,95.76736383658682,2.7646040842587967,Rural,Heavy,21.49865320234324,18.462219908067823,15.016860311961857,1019.5825123343808,1501.0286511143725,9.01342932583159,0.5799020171270117,2.036874311597653,0.5618545809950362,High,0.4383099137411576
Motorcycle,Hybrid,4.827282580235114,5,172035,38.45123481563744,4.523139629000819,City,Free flow,5.285766284580632,32.125541600414856,7.285607873415351,979.4718059694164,1352.2969278147102,3.510220350797309,0.0410635325887273,0.6407868279414728,0.1037379493471501,Medium,0.2974058354198127
Truck,Petrol,0.9757035849308928,2,219280,85.01548174792356,0.5794211536332095,Rural,Heavy,29.768195790206303,74.72984822156299,3.5519255073827893,1039.6147251716402,1904.2137721813635,8.313018003663657,0.11129999787740953,1.883810313873088,0.1141531308742617,High,0.462442272382616
Bus,Petrol,3.884411176741098,17,65509,118.92953309931411,3.9331333232179966,Highway,Heavy,6.087417938275827,97.29958867387596,8.066809292856217,970.3904855956,870.4879939595053,8.599010000580513,0.07826461268707159,2.42524665435214,0.3055989264291201,Medium,0.2713316370713098
Car,Hybrid,1.7710115693063293,14,128104,46.79506293374164,2.7929207116033226,Highway,Free flow,-6.427792324973471,99.20532906094192,15.695770129518484,1039.738127108542,896.2952277627901,1.502416201899354,0.10922704468738385,0.6679592708876632,0.09703088463157761,Medium,0.1835568322347799
Truck,Diesel,2.5989374928886555,7,294435,94.92579774657516,1.1550658351822465,Rural,Moderate,0.0727286892056842,80.9679516148199,2.2391029493914694,1020.3344191028398,3214.4219124246843,7.01074548083596,0.17429839641503242,2.2475548385627087,0.3409002929272498,High,0.6972607653015206
Truck,Electric,2.6094370640071256,17,152889,29.53310845634053,0.6615189132594745,Highway,Free flow,10.420520920578216,84.71930397041547,10.322031054947487,1033.085082354543,159.569554879128,0.8388591893091968,0.0130247238474966,0.126638966685778,0.083120440283378,Low,0.034350462534758
Bus,Petrol,3.2391137691499985,23,84487,33.82760547408592,1.5050352016141917,Highway,Heavy,35.40279440720845,96.94038601275696,14.827128361936442,1019.9087678266184,900.5082190146684,8.330519785821377,0.04871770267412679,1.041623008123382,0.0891307353345145,Medium,0.2676958728047822
Truck,Petrol,2.5375093417561017,22,261021,112.18366490202516,4.28157959050726,Highway,Heavy,10.788084593624856,4.031668976892311,15.031440892731336,992.8423290546096,2595.1538345994823,8.233828531870268,0.4721420773257776,2.304289587682879,0.36203120574636,High,0.6297077857665591
Truck,Hybrid,1.3582778159434723,2,251477,3.1126027498426545,3.93809674838068,Highway,Moderate,-5.509809921297856,17.01504469852869,7.791734282209088,983.157347827629,1620.0271392115735,0.6013520439446798,0.06091013726866981,0.1433689675136862,0.033532740087685795,Medium,0.3079575918134266
Motorcycle,Hybrid,1.5572694403323477,5,133631,26.09128138329951,3.225662129090201,Highway,Heavy,-0.1771616682808243,5.267777851972899,9.328767583674608,1023.4073062648652,909.246702186339,2.131950031325677,0.0358678158394755,0.4607627858199068,0.0445855633477196,Medium,0.1952843912821456
Motorcycle,Diesel,0.973877524917708,21,276888,57.95048373744037,0.4516350389183871,Highway,Heavy,17.22337431562712,50.11611532891078,17.13531893039172,979.8163873098832,3261.1064082425737,6.954124113685929,0.028387438075912038,1.658612153199103,0.0480247167133864,High,0.7028928670001311
Car,Petrol,3.2452952437095224,25,238906,48.22171460450237,4.774153198716519,City,Free flow,-1.117199764832785,95.84892450045638,4.16755678924257,956.1856948537234,2543.6692519409903,3.6069610829944367,0.03090855686184868,1.0575532952014957,0.09419706511707278,High,0.5236285762193421
Car,Electric,5.763128013235541,29,283165,75.50036774820376,1.5272006618770355,City,Heavy,-6.802269391953244,58.24361868999341,19.85184935440602,974.7006788927616,300.4540295243621,0.7503282234941353,0.0625342685550068,0.1749833396484602,0.0134238505962799,Low,0.0635129460739798
Motorcycle,Diesel,1.4015111629702062,20,56898,23.12664604324583,3.034999916725292,Highway,Moderate,25.74142326891449,55.54041158508432,8.38474342503428,1025.5234064235333,739.8079364894188,7.593435996629351,0.1026975051460261,0.9739647838430088,0.1936444938270803,Medium,0.2358808202354063
Motorcycle,Petrol,5.720575363616026,28,78723,8.465640524223762,4.015509354027171,City,Heavy,29.21736976477471,82.66863516619242,5.509026378886917,1029.322097291632,977.1864682391532,7.654186293271335,0.028262200546992924,0.5606995166189868,0.2609309494031894,Medium,0.2727683547007473
Motorcycle,Petrol,4.613479876606887,23,182108,44.32000773657085,0.6642791722937902,Highway,Moderate,32.53166176051888,92.89488818197384,0.051987030580658,977.6607483097882,1839.5532249898235,8.657541449758195,0.09626375865335807,1.2285534180813011,0.1888861715311205,High,0.4514831279657948
Truck,Electric,4.114993775257648,14,58399,62.92262905730171,3.2609837112793656,Highway,Moderate,32.1967080679566,69.85552315253776,2.500462082320769,982.7923076075552,76.53282719185334,0.9534587783342828,0.1436586923300295,0.2532545306138035,0.1317227393677265,Low,0.0300714326166543
Motorcycle,Electric,4.155444327682528,26,149078,67.44022045018936,0.1614799835210628,Rural,Moderate,8.962979003318793,89.5377370537826,15.130180484647278,1004.9338528279982,141.71954682984065,0.3545999034467518,0.022646514930389,0.2862652824005151,0.0159720633968273,Low,0.0263278110142549
Motorcycle,Petrol,5.0989837716606665,11,52434,72.17922282509602,0.5089465575217056,Rural,Moderate,26.7234991046181,17.52162789950885,12.984616796312158,976.1968305972056,663.5355592135803,8.599407825577563,0.5174342547988249,1.6118964766924333,0.813807771609038,Medium,0.2688831166758709
Motorcycle,Diesel,1.3559832947750712,4,113214,65.8394394913866,3.6157181721357095,City,Free flow,19.17694297418428,50.340703187373016,4.930128034992347,1010.6173615005222,1578.143178179865,7.956150959059234,0.0785160098643633,1.8688606477748344,0.1912485173163281,High,0.4020999518439753
Car,Electric,3.424722482540817,6,134141,29.49023651654252,0.7754107778639707,City,Moderate,-8.831784908337678,36.46050375934912,18.540062344700743,978.2043553724036,158.08659164821847,0.5421327951193058,0.0578504512377772,0.0933238510052451,0.19015203158878113,Low,0.0331850542473591
Bus,Hybrid,4.424873918955944,21,6486,91.7459683162802,2.217533616526892,Highway,Heavy,10.07990548539333,33.25213031862598,16.713760121127656,962.0875261432094,219.56475622630552,4.550021912134373,0.09190037940740468,1.3453533822486878,0.1476240252140653,Low,0.0950276766065219
Bus,Electric,3.851466314382531,26,196461,10.533631408727828,1.2416627538868457,Highway,Heavy,-7.356052038243396,21.425029954278983,5.385476626888681,965.4832253860988,191.8101801460821,0.1121753152388718,0.0115117881237395,0.0377460318239477,0.0369168555374405,Low,0.0309196435175976
Truck,Hybrid,5.130451169321132,14,28800,23.80246554626196,2.1061475433497105,Rural,Moderate,-5.832197227985066,89.39965828844856,6.601757438255252,975.0550013481378,278.5000244772272,1.7448912738914282,0.1339689964404638,0.4057799106853041,0.30381324402450505,Low,0.0677319116243995
Motorcycle,Hybrid,1.175812886859028,6,168292,88.72536108229369,0.3861012014573545,City,Heavy,-7.19987764283104,45.03692191505105,3.695072735576903,966.7905670998456,1286.84409371578,2.250709859450689,0.0481768586529427,1.1746722163588847,0.05952826737816765,Medium,0.269111510631399
Bus,Electric,4.391645405395663,12,124322,33.56713609263021,3.774502720204947,City,Free flow,38.04732691493286,53.02540242558096,12.85117697675216,1047.4342656433405,151.06359298799316,0.5673176510561271,0.1203011969002303,0.2092167809889394,0.1752651242395734,Low,0.0379855985580416
Motorcycle,Diesel,3.5769441980005325,24,187326,59.21681299312863,0.3952058869705721,City,Heavy,32.21004954003835,27.63106966932033,14.022748420297576,1015.8370524461916,2584.978857472652,10.955233389419313,0.6427747640405712,1.843040214312372,0.9480682700635744,High,0.6728705624895233
Bus,Hybrid,2.771636492695706,2,274013,39.26372890266706,4.18957248680235,Highway,Free flow,11.955223875009004,96.28508931742792,7.917622183070305,967.9258714311552,1829.4274157287089,3.414736105956463,0.023350191292733573,0.7340696323846526,0.20219339036493067,High,0.3840095395537265
Motorcycle,Petrol,2.5694299076169607,25,36454,60.83774539392038,3.313044320847806,Rural,Free flow,2.399873388228833,61.12100032911645,14.743174053774,992.390314285389,444.4934847639058,4.9296810093905465,0.18331769375131643,1.212474198540691,0.08207364391339096,Low,0.1409710852761821
Truck,Hybrid,4.028329690425803,22,66326,41.598695993683805,2.082927878321416,City,Heavy,-6.37745852384782,0.0694178855571436,19.831333030372804,976.9129511572336,590.550977039492,1.91993499027106,0.0488398774752628,0.5824168333100097,0.1254404003719993,Low,0.1340595387419318
Motorcycle,Diesel,5.433175948150177,12,47595,119.30495878872604,4.332432717352459,Highway,Free flow,11.559812574715554,26.789246480188822,12.238964146568566,1018.4529651109876,946.7972415539812,11.887053467754155,0.2081709330203754,3.007880121780804,0.3908080827905577,Medium,0.344381049268563
Truck,Electric,3.3801148157258,25,258184,42.8973107229776,0.9306563933816424,City,Moderate,20.017644052879103,99.93475915738884,12.985677115200064,1036.727643868596,292.7852074481695,0.8125596193724802,0.00423901039475,0.1805012469566566,0.24191793383047844,Low,0.0586004745741775
Bus,Diesel,5.088560453199984,2,147681,75.24593008771745,1.3228211370741272,Rural,Free flow,29.855166155588293,97.47748238426426,7.476847711353636,990.0826608789088,1777.448978442835,12.244799605006236,0.008530384497434524,2.148369619840436,0.1026081316302186,High,0.4862647023607221
Motorcycle,Electric,2.891213185588631,28,120036,106.60118611810528,0.6856183082960332,Rural,Heavy,-7.42195069111777,54.461647659615,0.2117271038559809,992.8837138396248,120.3580755765242,0.6583483774187234,0.120947441231464,0.3675091177531181,0.0709967280478503,Low,0.0335322046423092
Truck,Diesel,1.3324512065245182,1,74539,76.55219932377005,1.9078434664501749,Rural,Heavy,10.893500875833276,56.41172700841632,19.078427383315525,989.8466126093806,919.8241047534228,6.946258125100001,0.1643675522001614,1.9929206199374176,0.14086745001256515,Medium,0.2590172417130247
Bus,Electric,1.1198298295849205,27,27068,67.90287061315303,4.933665923670437,Rural,Heavy,38.84287228167569,90.15884966892123,15.446894107978633,994.9224583889632,35.18773417954158,1.2654891159569517,0.0966288355505328,0.2851773316472062,0.0475823286474328,Low,0.0223171008633852
Motorcycle,Hybrid,1.0669387308831235,22,46996,68.30753457074499,0.8051368890034732,Rural,Free flow,-3.963973229369108,70.8565940457061,13.911362525476148,953.5851680849042,331.67333319651914,2.2508223149814426,0.062102555086687085,0.8454065542692712,0.11300494288873367,Low,0.0859432418073908
Car,Diesel,2.776780738179884,3,200831,59.57528531080626,4.154882429328993,Rural,Moderate,10.014969739294642,93.22163862731688,0.5962111356701039,1009.2604724246202,2225.8207602312723,7.054382922022784,0.013211312398304385,1.6838974163317513,0.211079788125317,High,0.5071395457899426
Truck,Diesel,2.553636304346379,16,89440,96.90964816853462,3.2594003583653604,Highway,Heavy,3.752766180784759,47.91329743769622,15.180242899118149,1045.2037965869577,1267.102265026146,7.842776897673624,0.08378835571211857,2.5386203053669982,0.03343283678352993,Medium,0.3382916239122247
